phase,policy,control,query_position,target_index,condition_source_index,greedy_token_decoded,greedy_rdkit_valid,greedy_policy_accepted,raw_non_greedy_draws,raw_token_decoded,raw_rdkit_valid,raw_policy_accepted,unique_policy_accepted_non_greedy,retained_unique_candidate_count
development,sample128_t085_p095,shuffled_embedding,1067,32297,7333,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1068,687672,674414,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1069,243229,257621,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1070,27617,795978,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1071,789119,735678,1.0,1.0,1.0,128,128,128,128,9,10
development,sample128_t085_p095,shuffled_embedding,1072,808888,692073,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1073,8425,891943,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1074,332630,806149,1.0,0.0,0.0,128,128,46,46,14,14
development,sample128_t085_p095,shuffled_embedding,1075,261833,831763,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1076,504582,857658,1.0,1.0,1.0,128,128,119,119,54,50
development,sample128_t085_p095,shuffled_embedding,1077,189314,932782,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1078,677215,81443,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1079,247887,606227,1.0,1.0,1.0,128,128,124,124,7,8
development,sample128_t085_p095,shuffled_embedding,1080,122422,662559,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1081,603966,659705,1.0,1.0,1.0,128,128,128,128,6,7
development,sample128_t085_p095,shuffled_embedding,1082,564114,382873,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1083,3004,533067,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1084,971129,111202,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1085,578255,655520,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1086,947169,704872,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1087,580604,139214,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1088,822266,101048,1.0,1.0,1.0,128,128,128,128,4,5
development,sample128_t085_p095,shuffled_embedding,1089,549294,571547,1.0,1.0,1.0,128,128,109,109,71,50
development,sample128_t085_p095,shuffled_embedding,1090,112150,554711,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1091,426274,620171,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1092,629615,299352,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1093,597973,373772,1.0,1.0,1.0,128,128,127,127,16,17
development,sample128_t085_p095,shuffled_embedding,1094,991554,815966,1.0,1.0,1.0,128,128,96,96,65,50
development,sample128_t085_p095,shuffled_embedding,1095,670378,814148,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1096,883668,164836,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1097,8340,182457,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1098,136181,655516,1.0,1.0,1.0,128,128,128,128,5,6
development,sample128_t085_p095,shuffled_embedding,1099,689071,373508,1.0,1.0,1.0,128,128,128,128,7,8
development,sample128_t085_p095,shuffled_embedding,1100,477901,981913,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1101,643597,975207,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1102,454112,462013,1.0,0.0,0.0,128,128,60,60,1,1
development,sample128_t085_p095,shuffled_embedding,1103,982411,130194,1.0,1.0,1.0,128,128,128,128,11,12
development,sample128_t085_p095,shuffled_embedding,1104,914054,135966,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1105,196916,995386,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1106,615141,535371,1.0,1.0,1.0,128,128,125,125,7,8
development,sample128_t085_p095,shuffled_embedding,1107,593875,432959,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1108,34420,499911,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1109,227633,311983,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1110,177656,564832,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1111,809038,319702,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1112,241784,997747,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1113,562272,196474,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1114,266576,953333,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1115,81172,381111,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1116,504732,767729,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1117,153657,855920,1.0,1.0,1.0,128,128,128,128,13,14
development,sample128_t085_p095,shuffled_embedding,1118,328097,221231,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1119,204784,661052,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1120,831221,294856,1.0,0.0,0.0,128,128,94,94,80,49
development,sample128_t085_p095,shuffled_embedding,1121,245777,332767,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1122,415756,171007,1.0,1.0,1.0,128,128,111,111,47,48
development,sample128_t085_p095,shuffled_embedding,1123,975207,249026,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1124,627454,737609,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1125,437127,561166,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1126,602368,649968,1.0,1.0,1.0,128,128,115,115,10,11
development,sample128_t085_p095,shuffled_embedding,1127,278393,600057,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1128,211156,357425,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1129,850191,300817,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1130,554600,440527,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1131,42987,357079,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1132,2297,908405,1.0,1.0,1.0,128,128,126,126,2,3
development,sample128_t085_p095,shuffled_embedding,1133,635433,844047,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1134,717233,330545,1.0,1.0,1.0,128,128,128,128,8,9
development,sample128_t085_p095,shuffled_embedding,1135,834177,333174,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1136,834208,334840,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1137,151475,371510,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1138,150441,201840,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1139,678809,649915,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1140,32175,372810,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1141,460489,933050,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1142,98081,594660,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1143,988401,627454,1.0,1.0,1.0,128,128,128,128,9,10
development,sample128_t085_p095,shuffled_embedding,1144,921833,965206,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1145,316732,198568,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1146,704872,58124,1.0,1.0,1.0,128,128,89,89,45,46
development,sample128_t085_p095,shuffled_embedding,1147,452646,221300,1.0,1.0,1.0,128,128,128,128,37,38
development,sample128_t085_p095,shuffled_embedding,1148,445888,709844,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1149,420863,596241,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1150,795007,854383,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1151,962788,169151,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1152,175267,751608,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1153,553317,254626,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1154,487531,870640,1.0,1.0,1.0,128,128,117,117,31,32
development,sample128_t085_p095,shuffled_embedding,1155,696049,414369,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1156,208005,196533,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1157,715932,227336,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1158,51144,329240,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1159,47084,58660,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1160,373553,987624,1.0,1.0,1.0,128,128,128,128,4,5
development,sample128_t085_p095,shuffled_embedding,1161,697806,721374,1.0,1.0,1.0,128,128,128,128,6,7
development,sample128_t085_p095,shuffled_embedding,1162,960867,87899,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1163,886539,111349,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1164,506241,147952,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1165,807598,812942,1.0,1.0,1.0,128,128,128,128,17,18
development,sample128_t085_p095,shuffled_embedding,1166,54355,713460,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1167,638027,307983,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1168,519020,581475,1.0,1.0,1.0,128,128,112,112,2,3
development,sample128_t085_p095,shuffled_embedding,1169,280909,588514,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1170,991061,57134,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1171,874208,569050,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1172,382873,327951,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1173,478824,127,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1174,363590,938326,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1175,746511,313175,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1176,105844,582030,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1177,263005,715864,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1178,68138,958770,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1179,860392,761107,1.0,1.0,1.0,128,128,128,128,12,13
development,sample128_t085_p095,shuffled_embedding,1180,522247,826301,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1181,462601,815381,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1182,730965,444849,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1183,383297,32175,1.0,1.0,1.0,128,128,107,107,3,4
development,sample128_t085_p095,shuffled_embedding,1184,172092,901521,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1185,288454,299621,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1186,148032,925852,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1187,386824,68546,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1188,910384,677215,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1189,761875,784012,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1190,915611,581390,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1191,794824,835719,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1192,194203,788029,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1193,598220,337125,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1194,333022,55292,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1195,806452,267902,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1196,404072,94719,1.0,1.0,1.0,128,128,128,128,6,7
development,sample128_t085_p095,shuffled_embedding,1197,575160,34616,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1198,379020,260141,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1199,413,130039,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1200,764770,172956,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1201,718484,624007,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1202,732838,87646,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1203,150778,19486,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1204,19118,991554,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1205,351998,221379,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1206,450693,709077,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1207,925172,834989,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1208,151834,825583,1.0,1.0,1.0,128,128,126,126,7,8
development,sample128_t085_p095,shuffled_embedding,1209,418351,809776,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1210,978880,971129,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1211,873820,687672,1.0,1.0,1.0,128,128,117,117,12,13
development,sample128_t085_p095,shuffled_embedding,1212,533901,521153,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1213,51378,237461,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1214,169151,120759,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1215,925762,239102,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1216,14063,361927,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1217,37265,656861,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1218,370445,979795,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1219,831988,530416,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1220,524882,254048,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1221,596685,268789,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1222,995386,528024,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1223,552593,102569,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1224,884484,764402,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1225,129528,962870,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1226,922439,1545,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1227,356240,275533,1.0,1.0,1.0,128,128,128,128,4,5
development,sample128_t085_p095,shuffled_embedding,1228,848634,153657,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1229,659705,283528,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1230,229041,423651,1.0,1.0,1.0,128,128,124,124,8,9
development,sample128_t085_p095,shuffled_embedding,1231,530416,2137,1.0,1.0,1.0,128,128,128,128,4,5
development,sample128_t085_p095,shuffled_embedding,1232,307165,364994,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1233,120214,597620,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,shuffled_embedding,1234,348612,548481,1.0,1.0,1.0,128,128,128,128,65,50
development,sample128_t085_p095,shuffled_embedding,1235,66494,56286,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1236,831938,275198,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1237,526147,881295,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1238,385318,781990,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1239,928429,880281,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1240,181941,967548,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1241,661052,353178,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,shuffled_embedding,1242,780598,816093,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,shuffled_embedding,1243,56950,308055,1.0,1.0,1.0,128,128,126,126,11,12
development,sample128_t085_p095,shuffled_embedding,1244,646890,634099,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1245,55292,684404,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1246,147952,27361,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,shuffled_embedding,1247,149232,195975,1.0,1.0,1.0,128,128,101,101,0,1
development,sample128_t085_p095,shuffled_embedding,1248,362169,166349,1.0,1.0,1.0,128,128,126,126,36,37
development,sample128_t085_p095,shuffled_embedding,1249,785434,20505,1.0,1.0,1.0,128,128,128,128,28,29
development,sample128_t085_p095,shuffled_embedding,1250,419074,252704,1.0,1.0,1.0,128,128,128,128,2,3
